platform,property_id,title,description,price_etb,subcity,sq_m,bedrooms,bathrooms,is_furnished,url
ethiopiapropertycentre,,30 bedroom apartment for rent,"Full Building for rent for guesthouse or re rent purpose. The apartment has 12 units each having 2 bedrooms and 2 bathroom, and 2 penthouses on the last floor. The building is very suitable for business as it is situated on the side of the main road.",1500000.0,Other,,,,False,https://ethiopiapropertycentre.com/for-rent/flats-apartments/addis-ababa/bole/4172-full-building-for-guesthouse
ethiopiapropertycentre,996,3 bedroom house for rent,"Property ID : RA457Nearby:- Intentional community school, Golf club, horse riding, African Union, and The house is located in a safe residential compound and it has living and dining room with working fire place, kitchen, one master bed rooms with it's own bathroom, two more bedrooms with common bathroom, balcony, three service quarter rooms with shower room, garden, and parking for 5 cars. The rate is negotiable.",512000.0,Other,500.0,3.0,2.0,False,https://ethiopiapropertycentre.com/for-rent/houses/addis-ababa/bole/996-3-bedroom-house
ethiopiapropertycentre,1669,3 bedroom apartment for rent,"Property ID : RA56The Apartment is located in safe area and it has living and dining room, kitchen, one master bedroom with it's own bath room, another bedroom with common box shower room, generator, elevator, balcony, security, and parking for one car. The rate is negotiable.",256000.0,Other,170.0,3.0,3.0,False,https://ethiopiapropertycentre.com/for-rent/flats-apartments/addis-ababa/kirkos/1669-3-bedroom-apartment
ethiopiapropertycentre,4557,8 bedroom detached bungalow for rent,"The houses are found at a premier location in Addis i.e behind Tsehai real estate and or ICMC hospital. The houses are built on the hills and are excellent for living. It has got a spectacular view. Infront of z house, U will find a nicely developed 5000 meter square green area. A newly built asphalt road passing right by z main gates will give U extra comfort. The walkways are very good and nice for walking and doing excercise enjoying the cool air of Yeka mountain. Inside z premises, You will find an excellent green area developed by a professional. Z houses are equipped with a security camera, wifi cables, ... all installed. Z built in area of the houses is 200 sq. m. The houses are basement + G + 2 having 7 bathrooms, 6 bedrooms, 1 gym well equipped with steam & Jacuzzi, 3 living rooms, 1 dinning room, 1 open modern kitchen, 3 maids' rooms, 2 guest rooms, a store and a traditional kitchen. Last but not the least is z houses are availed with 3 phase electric power, 11,000 litres of water tanker and can park 5 cars comfortably.",960000.0,Other,500.0,8.0,8.0,False,https://ethiopiapropertycentre.com/for-rent/houses/detached-bungalows/addis-ababa/yeka/4557-luxurious-6-bedrooms
ethiopiapropertycentre,4384,4 bedroom house for rent,"Uniquely designed family residence for rent 5 Minutes drive from the British embassy  Addis Ababa,  Ethiopia.This is an unprecedented opportunity for families to move into a well-established neighborhood.Painted in crisp neutral tones, eye-catching timber floors and generous proportions make a statement throughout the home, delivering a bright and airy living and dining room that flow effortlessly through to a comfortable family room and stylish kitchen and terrific storage options.Accommodation is plentiful and includes four sizable bedrooms+ study ,  serviced by two updated bathrooms strategically placed at either end of the home for ultra-convenience.Big balcony for the master bedroom is available  with magnificent view of the greenish neigbourhood and enjoy the unbelievable weather. Near for daily needs everything you need is close by. Its conveniently located to German , French , Italy , Belgium embassies and other international organizatio.Price :NegotiableThanks for it's great positioningFor more information contact your agent Samson AberaVisit our site: https://fournirproperties.com/realestate/a-stylish-home-for-rent/Email:[email protected]Phone:+251911123605/911123831Do not hesitate to contact us we can make your life easier by providing what you really need.",560000.0,Other,500.0,4.0,3.0,False,https://ethiopiapropertycentre.com/for-rent/houses/addis-ababa/yeka/4384-stylish-4-bedroom-family-home
ethiopiapropertycentre,2187,3 bedroom apartment for rent,"Finally, a Brand New Executive 3 Bedroom New Penthouse For Rent become available available in Bole, and it is located in a popular and central location.This is incredible! Entrance Hallway, 3 Bedrooms, 4 Bathrooms, two Spacious Contemporary Living Rooms, Modern Kitchens, Store Room, laundry room and Maid Room are all included in the property. The penthouse also has a large outside terraced area with breathtaking views. A large side terrace with fantastic views, 3 phase electricity, a water reservoir tanker with water pump, and a secure car parking space are all features of this home. Above all, the building is heavily secured, and the compound is guarded 24 hours a day, with an emergency exit and a lift.Call us now to arrange a viewing.",260000.0,Bole,300.0,3.0,4.0,False,https://ethiopiapropertycentre.com/for-rent/flats-apartments/addis-ababa/nifas-silk-lafto/2187-penthouse-at-old-airport-zg-9321
ethiopiapropertycentre,136,3 bedroom house for rent,Ground floorWell appointed sitting and dining area with nice furniture.Fitted kitchen with appliances.Guest cloak room with basin/wc.1st floorMaster bedroom with large ensuite bathroom and dressing area.Family area.2 bedrooms with bathroom and dressing area.Outside2 guest bedrooms with shared bathroom.Service quarters.Parking area for 4 cars with a nice garden.Security room.,33000.0,Bole,,3.0,2.0,False,https://ethiopiapropertycentre.com/for-rent/houses/addis-ababa/bole/136-g1-house-furnished-unfurnished
ethiopiapropertycentre,929,2 bedroom apartment for rent,"Property ID : RA495Nearby:- UNDP, WFP, walking distance to UNECA, and the Apartment is located in safe compound and it has living and dining room, kitchen, one master bedroom with it's own bath room, another bedroom with common box shower room,laundry room, maid room with shower room, generator, elevator, balcony, garbage shoot, security, and parking for one car. The rate is negotiable.",320000.0,Other,145.0,2.0,2.0,False,https://ethiopiapropertycentre.com/for-rent/flats-apartments/addis-ababa/kirkos/929-2-bedroom-apartment
ethiopiapropertycentre,1271,2 bedroom apartment for rent,"Property ID : RA332Near by:- 5 minutes drive to International community school (ICS), Golf club, horse riding, tennis court, 2 minutes drive to African Union (AU), and the Apartment is located in safe compound and it has living and dining room, open kitchen, one master bedroom with it's own bath room, one more bedroom sharing a common shower room, balcony, and parking for one car. The rate is negotiable.Notice: elevator and generator will be installed soon, furniture's will be provided.",384000.0,Other,105.0,2.0,2.0,False,https://ethiopiapropertycentre.com/for-rent/flats-apartments/addis-ababa/nifas-silk-lafto/1271-2-bedroom-apartment
ethiopiapropertycentre,74,3 bedroom house for rent,Interior*Large sitting and dining area with Fireplace*Fitted modern kitchen*Master bedroom with en-suite bathroom & dressing area*2 bedrooms with shared bathroom & dressing area*Parquet flooring*open balconyExterior*Service quarters with good size and clean room*Large manicured Garden with ample Parking*Security room.,123750.0,Other,,3.0,2.0,False,https://ethiopiapropertycentre.com/for-rent/houses/addis-ababa/bole/74-marvelous-single-story-villa
ethiopiapropertycentre,316,2 bedroom apartment for rent,Large sitting and dinning area with an open plan modern kitchenNice open corridorGuest cloak room with basin/wcMaster bedroom with en suite bathroom and dressing areaOne bedroom with bathroom and dressing areaMaids bedroomLaundry room with fitted drainage systemStorage spaceExteriorparking24/7 security,72975.0,Bole,,2.0,2.0,False,https://ethiopiapropertycentre.com/for-rent/flats-apartments/addis-ababa/bole/316-marvelous-fully-furnished-apartment
ethiopiapropertycentre,4385,3 bedroom house for rent,"A home far away from home located in one of Addis Ababa's most sought after location Bole Addis Ababa , Ethiopia .This home is ABSOLUTELY STUNNING and does not compare to similar duplex style homes. Lovely quiet neighborhood with a spacious garden that you can spend with your beloved one's by have glass of wine and ample amount of living area, you will have more than enough room for the family!Is a quiet private setting important to you? Then this attractive family home has this and much moreLight filled family home explains this villa offering three bedroom's with two bathroom with walking distance to everything you looking for like Gym , recreation center, spa, world class dining, hospital's and MUCH MORE.Polished floors, lounge/dining roomroom.The contemporary style lounge, kitchen and dining area leads to your own large outdoor area great for entertaining family and guests on those balmy summer evenings or for private quiet relaxation.Perfectly located for those who enjoy a quiet lifestyle.Price: $3500 @Current exchange rate of National bank of Ethiopia.For more information contact Samson AberaVisit our website:www.fournirproperties.comEmail:[email protected]Phone:+251911123605/911123831Do not hesitate to contact us we can make your life easier by providing what you really need..",560000.0,Bole,500.0,3.0,2.0,False,https://ethiopiapropertycentre.com/for-rent/houses/addis-ababa/bole/4385-renovated-3-bedroom-villa
ethiopiapropertycentre,2070,4 bedroom detached duplex for rent,"This House is located very close to bole Olompia and it has 4 bedrooms and 2 bathrooms, very nice open kitchen,Ground floor Living room, its Furnished And It can be unfurnished if the tenant needs itQuarter service for the maid and security  with kitchen and bathroom as wellParking and well maintained nice garden with Trees!Location is Very Calm and Walking Distance to UNDP, ATA, WFP and 5 minute Drive to ECA, IOM, WORLD BANK, and UNHCRPrice $2300 per monthContact us for further information+251963575700 also on what's up and Viber",368000.0,Bole,,4.0,2.0,True,https://ethiopiapropertycentre.com/for-rent/houses/detached-duplexes/addis-ababa/bole/2070-furnishedunfurnished-4-bedroom-house-in-bole-olympia
ethiopiapropertycentre,114,1 bedroom apartment for rent,"Sitting and dining area with with fire placeFully fitted kitchenMaster bedroom with bathroom and dressing areaSecured parking space in the compoundAutomatic backup generator10,000 lit water tank on the ground and on the roof with pumpBack up generator24/7 security.",53200.0,Other,,1.0,1.0,False,https://ethiopiapropertycentre.com/for-rent/flats-apartments/southern-nations/gurage/114-fully-furnished-cosy-1-bedroom
ethiopiapropertycentre,1343,2 bedroom apartment for rent,"Property ID : RA283Near by:- UNDP, WFP, walking distance to UNECA, and the Apartment is located in safe compound and it has living and dining room, kitchen, one master bedroom with it's own bath room, another bedroom with common box shower room,laundry room, maid room with shower room, generator, elevator, balcony, security, and parking for one car. The rate is negotiable.",300800.0,Other,145.0,2.0,2.0,False,https://ethiopiapropertycentre.com/for-rent/flats-apartments/addis-ababa/kirkos/1343-2-bedroom-apartment
